player_id;first_name;last_name;full_name;short_name;international_name;country_code;position;detailed_field_position;age;birthdate;height;weight;image
55601;;Mido;Mido;Mido;Mido;EGY;FORWARD;UNKNOWN;39.0;1983-02-23;;;https://img.uefa.com/imgml/TP/players/1/2003/324x324/55601.jpg
41170;Benni;McCarthy;Benni McCarthy;McCarthy;Benni McCarthy;RSA;FORWARD;;44.0;1977-11-12;;;https://img.uefa.com/imgml/TP/players/1/2003/324x324/41170.jpg
7762;Roberto;Muzzi;Roberto Muzzi;Muzzi;Roberto Muzzi;ITA;;;50.0;1971-09-21;;;https://img.uefa.com/imgml/TP/players/1/2003/324x324/7762.jpg
24271;Andriy;Shevchenko;Andriy Shevchenko;Shevchenko;Andriy Shevchenko;UKR;FORWARD;;45.0;1976-09-29;183.0;73.0;https://img.uefa.com/imgml/TP/players/1/2003/324x324/24271.jpg
28507;Rune;Lange;Rune Lange;Lange;Rune Lange;NOR;FORWARD;;44.0;1977-06-24;;;https://img.uefa.com/imgml/TP/players/1/2003/324x324/28507.jpg
6256;Michael;Mols;Michael Mols;Mols;Michael Mols;NED;FORWARD;;51.0;1970-12-17;;;https://img.uefa.com/imgml/TP/players/1/2003/324x324/6256.jpg
25460;;Raimondas Zutautas;Raimondas Zutautas;Raimondas Zutautas;Raimondas Zutautas;LTU;MIDFIELDER;;49.0;1972-09-04;;;https://img.uefa.com/imgml/TP/players/1/2003/324x324/25460.jpg
30965;Angelos;Basinas;Angelos Basinas;Basinas;Angelos Basinas;GRE;MIDFIELDER;UNKNOWN;46.0;1976-01-03;180.0;76.0;https://img.uefa.com/imgml/TP/players/1/2003/324x324/30965.jpg
11369;Ryan;Giggs;Ryan Giggs;Giggs;Ryan Giggs;WAL;;UNKNOWN;48.0;1973-11-29;180.0;68.0;https://img.uefa.com/imgml/TP/players/1/2003/324x324/11369.jpg
28783;Marek;Kincl;Marek Kincl;Kincl;Marek Kincl;CZE;FORWARD;;48.0;1973-04-03;;;https://img.uefa.com/imgml/TP/players/1/2003/324x324/28783.jpg
48745;Wayne;Bridge;Wayne Bridge;Bridge;Wayne Bridge;ENG;DEFENDER;;41.0;1980-08-05;;;https://img.uefa.com/imgml/TP/players/1/2003/324x324/48745.jpg
26220;Sáenz;José Ignacio;Sáenz José Ignacio;José Ignacio;Sáenz José Ignacio;ESP;MIDFIELDER;;48.0;1973-09-28;;;https://img.uefa.com/imgml/TP/players/1/2003/324x324/26220.jpg
19944;John;Hartson;John Hartson;Hartson;John Hartson;WAL;FORWARD;;46.0;1975-04-05;;;https://img.uefa.com/imgml/TP/players/1/2003/324x324/19944.jpg
44162;John;de Jong;John de Jong;De Jong;John de Jong;NED;MIDFIELDER;UNKNOWN;45.0;1977-03-08;;;https://img.uefa.com/imgml/TP/players/1/2003/324x324/44162.jpg
34518;Fabrizio;Miccoli;Fabrizio Miccoli;Miccoli;Fabrizio Miccoli;ITA;FORWARD;;42.0;1979-06-27;;;https://img.uefa.com/imgml/TP/players/1/2003/324x324/34518.jpg
30513;Enzo;Maresca;Enzo Maresca;Maresca;Enzo Maresca;ITA;MIDFIELDER;;42.0;1980-02-10;177.0;70.0;https://img.uefa.com/imgml/TP/players/1/2003/324x324/30513.jpg
43333;Marcelo Danubio;Zalayeta;Marcelo Danubio Zalayeta;Zalayeta;Marcelo Danubio Zalayeta;URU;FORWARD;UNKNOWN;43.0;1978-12-05;;;https://img.uefa.com/imgml/TP/players/1/2003/324x324/43333.jpg
34416;Óscar;De Paula;Óscar De Paula;De Paula;Óscar De Paula;ESP;FORWARD;;46.0;1975-05-31;;;https://img.uefa.com/imgml/TP/players/1/2003/324x324/34416.jpg
57315;Marat;Izmailov;Marat Izmailov;Izmailov;Marat Izmailov;RUS;MIDFIELDER;CENTRAL_MIDFIELDER;39.0;1982-09-21;172.0;70.0;https://img.uefa.com/imgml/TP/players/1/2003/324x324/57315.jpg
22098;Vladimir;Maminov;Vladimir Maminov;Maminov;Vladimir Maminov;RUS;MIDFIELDER;;47.0;1974-09-04;;;https://img.uefa.com/imgml/TP/players/1/2003/324x324/22098.jpg
24371;;Fernando Meira;Fernando Meira;Fernando Meira;Fernando Meira;POR;DEFENDER;UNKNOWN;43.0;1978-06-05;190.0;85.0;https://img.uefa.com/imgml/TP/players/1/2003/324x324/24371.jpg
14681;Paul;Scholes;Paul Scholes;Scholes;Paul Scholes;ENG;MIDFIELDER;;47.0;1974-11-16;171.0;72.0;https://img.uefa.com/imgml/TP/players/1/2003/324x324/14681.jpg
49056;Tomáš;Jun;Tomáš Jun;Jun;Tomáš Jun;CZE;FORWARD;;39.0;1983-01-17;178.0;;https://img.uefa.com/imgml/TP/players/1/2003/324x324/49056.jpg
30014;Gennaro;Gattuso;Gennaro Gattuso;Gattuso;Gennaro Gattuso;ITA;;UNKNOWN;44.0;1978-01-09;177.0;77.0;https://img.uefa.com/imgml/TP/players/1/2003/324x324/30014.jpg
51643;;Deco;Deco;Deco;Deco;POR;MIDFIELDER;UNKNOWN;44.0;1977-08-27;174.0;73.0;https://img.uefa.com/imgml/TP/players/1/2003/324x324/51643.jpg
31429;;Ricardo Carvalho;Ricardo Carvalho;Ricardo Carvalho;Ricardo Carvalho;POR;DEFENDER;CENTRE_BACK;43.0;1978-05-18;183.0;78.0;https://img.uefa.com/imgml/TP/players/1/2003/324x324/31429.jpg
26917;Andrea;Pirlo;Andrea Pirlo;Pirlo;Andrea Pirlo;ITA;MIDFIELDER;DEFENSIVE_MIDFIELDER;42.0;1979-05-19;177.0;68.0;https://img.uefa.com/imgml/TP/players/1/2003/324x324/26917.jpg
72546;Sébastien;Squillaci;Sébastien Squillaci;Squillaci;Sébastien Squillaci;FRA;DEFENDER;UNKNOWN;41.0;1980-08-11;184.0;76.0;https://img.uefa.com/imgml/TP/players/1/2003/324x324/72546.jpg
52988;José Antonio;Reyes;José Antonio Reyes;Reyes;José Antonio Reyes;ESP;MIDFIELDER;UNKNOWN;38.0;1983-09-01;178.0;74.0;https://img.uefa.com/imgml/TP/players/1/2003/324x324/52988.jpg
23009;;Fran;Fran;Fran;Fran;ESP;MIDFIELDER;;52.0;1969-07-14;;;https://img.uefa.com/imgml/TP/players/1/2003/324x324/23009.jpg
50541;Shabani;Nonda;Shabani Nonda;Nonda;Shabani Nonda;COD;FORWARD;;45.0;1977-03-06;182.0;77.0;https://img.uefa.com/imgml/TP/players/1/2003/324x324/50541.jpg
23698;Jesper;Grønkjær;Jesper Grønkjær;Grønkjær;Jesper Grønkjær;DEN;FORWARD;UNKNOWN;44.0;1977-08-12;187.0;82.0;https://img.uefa.com/imgml/TP/players/1/2003/324x324/23698.jpg
58634;Hugo;Ibarra;Hugo Ibarra;Ibarra;Hugo Ibarra;ARG;DEFENDER;;47.0;1974-04-01;;;https://img.uefa.com/imgml/TP/players/1/2003/324x324/58634.jpg
91278;;Carlos Alberto;Carlos Alberto;Carlos Alberto;Carlos Alberto;BRA;MIDFIELDER;UNKNOWN;37.0;1984-12-11;;;https://img.uefa.com/imgml/TP/players/1/2003/324x324/91278.jpg
26725;Darius;Žutautas;Darius Žutautas;Žutautas;Darius Žutautas;LTU;DEFENDER;UNKNOWN;43.0;1978-09-30;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/26725.jpg
27142;Darius;Sanajevas;Darius Sanajevas;Sanajevas;Darius Sanajevas;LTU;DEFENDER;;45.0;1977-02-14;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/27142.jpg
66719;Edgar;Manucharyan;Edgar Manucharyan;Manucharyan;Edgar Manucharyan;ARM;FORWARD;;35.0;1987-01-19;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/66719.jpg
67155;Zhora;Hovhannisyan;Zhora Hovhannisyan;Hovhannisyan;Zhora Hovhannisyan;ARM;MIDFIELDER;;34.0;1987-04-16;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/67155.jpg
70452;Blagoja;Gesoski;Blagoja Gesoski;Gesoski;Blagoja Gesoski;MKD;FORWARD;;40.0;1981-04-28;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/70452.jpg
250018782;William;Tabi;William Tabi;Tabi;William Tabi;CMR;MIDFIELDER;UNKNOWN;39.0;1982-11-13;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/250018782.jpg
54896;Nikola;Juričić;Nikola Juričić;Juričić;Nikola Juričić;BIH;FORWARD;;51.0;1970-08-05;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/54896.jpg
27508;Zaur;Tagizade;Zaur Tagizade;Tagizade;Zaur Tagizade;AZE;;;43.0;1979-02-21;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/27508.jpg
55796;Vladimer;Gochashvili;Vladimer Gochashvili;Gochashvili;Vladimer Gochashvili;GEO;FORWARD;;45.0;1976-07-05;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/55796.jpg
57505;Otar;Martsvaladze;Otar Martsvaladze;Martsvaladze;Otar Martsvaladze;GEO;FORWARD;;37.0;1984-07-14;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/57505.jpg
41197;David;Digmelashvili;David Digmelashvili;Digmelashvili;David Digmelashvili;GEO;MIDFIELDER;UNKNOWN;42.0;1980-01-18;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/41197.jpg
33533;Aleksandr;Intskirveli;Aleksandr Intskirveli;Intskirveli;Aleksandr Intskirveli;GEO;DEFENDER;UNKNOWN;40.0;1981-08-24;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/33533.jpg
63435;irakli;Ebanoidze;irakli Ebanoidze;Ebanoidze;irakli Ebanoidze;GEO;FORWARD;;38.0;1983-05-06;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/63435.jpg
33420;Devis;Mukaj;Devis Mukaj;Mukaj;Devis Mukaj;ALB;;;45.0;1976-12-21;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/33420.jpg
18170;Indrit;Fortuzi;Indrit Fortuzi;Fortuzi;Indrit Fortuzi;ALB;FORWARD;;48.0;1973-11-23;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/18170.jpg
32319;Mihails;Miholaps;Mihails Miholaps;Miholaps;Mihails Miholaps;LVA;;;47.0;1974-08-24;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/32319.jpg
32056;Ignas;Dedura;Ignas Dedura;Dedura;Ignas Dedura;LTU;DEFENDER;UNKNOWN;43.0;1978-06-01;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/32056.jpg
57987;Aleksejs;Višņakovs;Aleksejs Višņakovs;A. Višņakovs;Aleksejs Višņakovs;LVA;MIDFIELDER;UNKNOWN;38.0;1984-02-03;172.0;70.0;https://img.uefa.com/imgml/TP/players/1/2004/324x324/57987.jpg
32497;Miran;Srebrnič;Miran Srebrnič;Srebrnič;Miran Srebrnič;SVN;;;52.0;1970-01-08;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/32497.jpg
57960;Admir;Kršić;Admir Kršić;Kršić;Admir Kršić;SVN;MIDFIELDER;UNKNOWN;39.0;1982-11-07;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/57960.jpg
94176;Aleksandar;Rodič;Aleksandar Rodič;Rodič;Aleksandar Rodič;SVN;FORWARD;;42.0;1979-12-26;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/94176.jpg
34041;Vjatšeslav;Zahovaiko;Vjatšeslav Zahovaiko;Zahovaiko;Vjatšeslav Zahovaiko;EST;;UNKNOWN;40.0;1981-11-29;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/34041.jpg
52726;Saša;Panič;Saša Panič;Panič;Saša Panič;SVN;MIDFIELDER;;38.0;1983-05-19;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/52726.jpg
61319;Sander;Post;Sander Post;Post;Sander Post;EST;FORWARD;UNKNOWN;37.0;1984-09-10;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/61319.jpg
26521;Iurie;Priganiuc;Iurie Priganiuc;Priganiuc;Iurie Priganiuc;MDA;MIDFIELDER;;43.0;1978-10-23;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/26521.jpg
94335;Sergiy;Kuznetsov;Sergiy Kuznetsov;Kuznetsov;Sergiy Kuznetsov;UKR;FORWARD;;39.0;1982-03-31;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/94335.jpg
13797;Mika;Kottila;Mika Kottila;Kottila;Mika Kottila;FIN;FORWARD;;47.0;1974-09-22;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/13797.jpg
24566;Arnar Jón;Sigurgeirsson;Arnar Jón Sigurgeirsson;Sigurgeirsson;Arnar Jón Sigurgeirsson;ISL;MIDFIELDER;;43.0;1978-09-14;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/24566.jpg
15474;Sigurvin;Ólafsson;Sigurvin Ólafsson;Ólafsson;Sigurvin Ólafsson;ISL;MIDFIELDER;;45.0;1976-07-18;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/15474.jpg
12985;Alan;Moore;Alan Moore;Moore;Alan Moore;IRL;MIDFIELDER;;47.0;1974-11-25;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/12985.jpg
34087;Kristján;Sigurdsson;Kristján Sigurdsson;K. Sigurdsson;Kristján Sigurdsson;ISL;DEFENDER;;41.0;1980-10-01;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/34087.jpg
45349;;Emin Guliyev;Emin Guliyev;E. Guliyev;Emin Guliyev;AZE;DEFENDER;UNKNOWN;44.0;1977-04-12;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/45349.jpg
51821;Draganco;Dimitrovski;Draganco Dimitrovski;Dimitrovski;Draganco Dimitrovski;MKD;FORWARD;;44.0;1977-07-26;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/51821.jpg
59197;;Galust Petrosyan;Galust Petrosyan;G. Petrosyan;Galust Petrosyan;ARM;FORWARD;;40.0;1981-09-05;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/59197.jpg
3607;Manuel;Cardoni;Manuel Cardoni;Cardoni;Manuel Cardoni;LUX;MIDFIELDER;;49.0;1972-09-22;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/3607.jpg
34427;Andrius;Gedgaudas;Andrius Gedgaudas;Gedgaudas;Andrius Gedgaudas;LTU;MIDFIELDER;;43.0;1978-09-18;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/34427.jpg
57155;Saulius;Mikoliūnas;Saulius Mikoliūnas;Mikoliūnas;Saulius Mikoliūnas;LTU;MIDFIELDER;UNKNOWN;37.0;1984-05-02;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/57155.jpg
34474;Michael;Mifsud;Michael Mifsud;Mifsud;Michael Mifsud;MLT;FORWARD;UNKNOWN;40.0;1981-04-17;166.0;62.0;https://img.uefa.com/imgml/TP/players/1/2004/324x324/34474.jpg
62296;Marius;Žaliukas;Marius Žaliukas;Žaliukas;Marius Žaliukas;LTU;DEFENDER;UNKNOWN;38.0;1983-11-10;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/62296.jpg
47688;Gennadi;Bliznyuk;Gennadi Bliznyuk;Bliznyuk;Gennadi Bliznyuk;BLR;FORWARD;;41.0;1980-07-30;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/47688.jpg
54922;;Gary Powell;Gary Powell;G. Powell;Gary Powell;ENG;FORWARD;;52.0;1969-04-02;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/54922.jpg
57075;Eli;Thorsteinsson;Eli Thorsteinsson;Thorsteinsson;Eli Thorsteinsson;FRO;DEFENDER;;36.0;1985-06-19;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/57075.jpg
57083;Rókur av Fløtum;Jespersen;Rókur av Fløtum Jespersen;Jespersen;Rókur av Fløtum Jespersen;FRO;MIDFIELDER;UNKNOWN;37.0;1985-03-16;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/57083.jpg
29144;Simun;Eliasen;Simun Eliasen;Eliasen;Simun Eliasen;FRO;DEFENDER;;47.0;1974-11-24;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/29144.jpg
51091;Aleš;Kokot;Aleš Kokot;Kokot;Aleš Kokot;SVN;DEFENDER;;42.0;1979-10-23;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/51091.jpg
65618;Jani;Šturm;Jani Šturm;Šturm;Jani Šturm;SVN;;;40.0;1982-03-20;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/65618.jpg
28161;Tomasz;Frankowski;Tomasz Frankowski;Frankowski;Tomasz Frankowski;POL;FORWARD;;47.0;1974-08-16;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/28161.jpg
50904;Tengiz;Kobiashvili;Tengiz Kobiashvili;Kobiashvili;Tengiz Kobiashvili;GEO;DEFENDER;;46.0;1975-12-03;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/50904.jpg
44539;Damian;Gorawski;Damian Gorawski;Gorawski;Damian Gorawski;POL;MIDFIELDER;;43.0;1979-01-04;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/44539.jpg
41555;Giorgi;Adamia;Giorgi Adamia;Adamia;Giorgi Adamia;GEO;FORWARD;UNKNOWN;41.0;1981-03-10;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/41555.jpg
27023;Maciej;Żurawski;Maciej Żurawski;Żurawski;Maciej Żurawski;POL;FORWARD;UNKNOWN;45.0;1976-09-12;182.0;76.0;https://img.uefa.com/imgml/TP/players/1/2004/324x324/27023.jpg
44740;Marcin;Kuźba;Marcin Kuźba;Kuźba;Marcin Kuźba;POL;FORWARD;;44.0;1977-04-15;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/44740.jpg
63022;Ciprian;Marica;Ciprian Marica;Marica;Ciprian Marica;ROU;FORWARD;STRIKER;36.0;1985-10-02;184.0;82.0;https://img.uefa.com/imgml/TP/players/1/2004/324x324/63022.jpg
250031189;Rafael;Nazaryan;Rafael Nazaryan;Nazaryan;Rafael Nazaryan;ARM;MIDFIELDER;;46.0;1975-03-26;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/250031189.jpg
60610;Julius;Aghahowa;Julius Aghahowa;Aghahowa;Julius Aghahowa;NGA;FORWARD;;40.0;1982-02-12;179.0;73.0;https://img.uefa.com/imgml/TP/players/1/2004/324x324/60610.jpg
63500;Szabolcs;Huszti;Szabolcs Huszti;Huszti;Szabolcs Huszti;HUN;FORWARD;CENTRAL_MIDFIELDER;38.0;1983-04-18;173.0;73.0;https://img.uefa.com/imgml/TP/players/1/2004/324x324/63500.jpg
38698;Gentian;Hajdari;Gentian Hajdari;Hajdari;Gentian Hajdari;ALB;DEFENDER;;46.0;1975-04-01;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/38698.jpg
55094;;Álvaro;Álvaro;Álvaro;Álvaro;BRA;FORWARD;UNKNOWN;42.0;1980-01-30;181.0;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/55094.jpg
13141;Peter;Møller;Peter Møller;Møller;Peter Møller;DEN;FORWARD;;49.0;1972-03-23;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/13141.jpg
48516;Nektarios;Alexandrou;Nektarios Alexandrou;Alexandrou;Nektarios Alexandrou;CYP;;FULL_BACK;38.0;1983-12-19;182.0;77.0;https://img.uefa.com/imgml/TP/players/1/2004/324x324/48516.jpg
43504;Costas;Charalambides;Costas Charalambides;Charalambides;Costas Charalambides;CYP;FORWARD;UNKNOWN;40.0;1981-07-25;172.0;71.0;https://img.uefa.com/imgml/TP/players/1/2004/324x324/43504.jpg
30273;Milan;Pacanda;Milan Pacanda;Pacanda;Milan Pacanda;CZE;FORWARD;;44.0;1978-02-28;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/30273.jpg
53592;Tomáš;Sivok;Tomáš Sivok;Sivok;Tomáš Sivok;CZE;DEFENDER;CENTRE_BACK;38.0;1983-09-15;185.0;77.0;https://img.uefa.com/imgml/TP/players/1/2004/324x324/53592.jpg
65390;Gatis;Kalninš;Gatis Kalninš;Kalninš;Gatis Kalninš;LVA;;;40.0;1981-08-12;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/65390.jpg
59735;;Mehmet Yilmaz;Mehmet Yilmaz;Mehmet Yilmaz;Mehmet Yilmaz;TUR;FORWARD;;42.0;1979-05-22;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/59735.jpg
21347;Ionel;Dănciulescu;Ionel Dănciulescu;Dănciulescu;Ionel Dănciulescu;ROU;FORWARD;UNKNOWN;45.0;1976-12-06;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/21347.jpg
8473;Stéphane;Chapuisat;Stéphane Chapuisat;Chapuisat;Stéphane Chapuisat;SUI;;;52.0;1969-06-28;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/8473.jpg
30805;Adrian;Eugster;Adrian Eugster;Eugster;Adrian Eugster;SUI;DEFENDER;;43.0;1978-03-27;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/30805.jpg
72137;Nikola;Žigić;Nikola Žigić;Žigić;Nikola Žigić;SRB;FORWARD;;41.0;1980-09-25;202.0;90.0;https://img.uefa.com/imgml/TP/players/1/2004/324x324/72137.jpg
27337;Boško;Balaban;Boško Balaban;Balaban;Boško Balaban;CRO;FORWARD;;43.0;1978-10-15;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/27337.jpg
48335;Glenn;Fitzpatrick;Glenn Fitzpatrick;Fitzpatrick;Glenn Fitzpatrick;IRL;FORWARD;;41.0;1981-01-26;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/48335.jpg
54904;Dragan;Blatnjak;Dragan Blatnjak;Blatnjak;Dragan Blatnjak;BIH;FORWARD;;40.0;1981-08-01;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/54904.jpg
55041;Petar;Suto;Petar Suto;Suto;Petar Suto;CRO;DEFENDER;;41.0;1980-06-29;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/55041.jpg
55036;;Frode Johnsen;Frode Johnsen;Frode Johnsen;Frode Johnsen;NOR;;;48.0;1974-03-17;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/55036.jpg
94336;Răzvan;Cociş;Răzvan Cociş;Cociş;Răzvan Cociş;ROU;MIDFIELDER;CENTRAL_MIDFIELDER;39.0;1983-02-19;181.0;74.0;https://img.uefa.com/imgml/TP/players/1/2004/324x324/94336.jpg
26750;Christer;George;Christer George;George;Christer George;NOR;MIDFIELDER;;42.0;1979-08-11;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/26750.jpg
43555;Tomáš;Hübschman;Tomáš Hübschman;Hübschman;Tomáš Hübschman;CZE;MIDFIELDER;DEFENSIVE_MIDFIELDER;40.0;1981-09-04;180.0;76.0;https://img.uefa.com/imgml/TP/players/1/2004/324x324/43555.jpg
29771;Rolan;Gusev;Rolan Gusev;Gusev;Rolan Gusev;RUS;MIDFIELDER;;44.0;1977-09-17;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/29771.jpg
94885;;Vágner Love;Vágner Love;Vágner Love;Vágner Love;BRA;FORWARD;STRIKER;37.0;1984-06-11;171.0;72.0;https://img.uefa.com/imgml/TP/players/1/2004/324x324/94885.jpg
65661;;Liran Cohen;Liran Cohen;L. Cohen;Liran Cohen;ISR;MIDFIELDER;;39.0;1983-02-14;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/65661.jpg
72604;Ibrahima;Yattara;Ibrahima Yattara;Yattara;Ibrahima Yattara;GUI;FORWARD;;41.0;1980-06-03;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/72604.jpg
21675;;Fatih Tekke;Fatih Tekke;Fatih Tekke;Fatih Tekke;TUR;FORWARD;;44.0;1977-09-09;178.0;75.0;https://img.uefa.com/imgml/TP/players/1/2004/324x324/21675.jpg
6869;Ørjan;Berg;Ørjan Berg;Berg;Ørjan Berg;NOR;MIDFIELDER;;53.0;1968-08-20;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/6869.jpg
11845;Harald;Brattbakk;Harald Brattbakk;Brattbakk;Harald Brattbakk;NOR;FORWARD;;51.0;1971-02-01;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/11845.jpg
20839;Karel;Poborský;Karel Poborský;Poborský;Karel Poborský;CZE;MIDFIELDER;;49.0;1972-03-30;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/20839.jpg
50609;Bengt;Sæternes;Bengt Sæternes;Sæternes;Bengt Sæternes;NOR;FORWARD;;47.0;1975-01-01;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/50609.jpg
23763;Nastja;Čeh;Nastja Čeh;Čeh;Nastja Čeh;SVN;MIDFIELDER;;44.0;1978-01-26;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/23763.jpg
72095;Dave;Rogers;Dave Rogers;Rogers;Dave Rogers;ENG;DEFENDER;;46.0;1975-08-25;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/72095.jpg
55774;Bojan;Miladinović;Bojan Miladinović;Miladinović;Bojan Miladinović;SRB;DEFENDER;;39.0;1982-04-24;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/55774.jpg
55993;Milan;Dudić;Milan Dudić;Dudić;Milan Dudić;SRB;DEFENDER;UNKNOWN;42.0;1979-11-01;184.0;80.0;https://img.uefa.com/imgml/TP/players/1/2004/324x324/55993.jpg
48791;Andreas;Johansson;Andreas Johansson;Johansson;Andreas Johansson;SWE;MIDFIELDER;;43.0;1978-07-05;179.0;80.0;https://img.uefa.com/imgml/TP/players/1/2004/324x324/48791.jpg
65953;Abgar;Barsom;Abgar Barsom;Barsom;Abgar Barsom;SWE;MIDFIELDER;;44.0;1977-09-04;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/65953.jpg
94923;Temple;Omeonu;Temple Omeonu;Omeonu;Temple Omeonu;NGA;FORWARD;;39.0;1982-10-13;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/94923.jpg
71519;Nacho;Novo;Nacho Novo;Novo;Nacho Novo;ESP;FORWARD;;42.0;1979-03-26;175.0;70.0;https://img.uefa.com/imgml/TP/players/1/2004/324x324/71519.jpg
33347;Jiří;Jarošík;Jiří Jarošík;Jarošík;Jiří Jarošík;CZE;DEFENDER;;44.0;1977-10-27;196.0;91.0;https://img.uefa.com/imgml/TP/players/1/2004/324x324/33347.jpg
30602;Māris;Verpakovskis;Māris Verpakovskis;Verpakovskis;Māris Verpakovskis;LVA;;;42.0;1979-10-15;175.0;78.0;https://img.uefa.com/imgml/TP/players/1/2004/324x324/30602.jpg
31587;;Gökdeniz Karadeniz;Gökdeniz Karadeniz;Gökdeniz Karadeniz;Gökdeniz Karadeniz;TUR;MIDFIELDER;UNKNOWN;42.0;1980-01-11;169.0;66.0;https://img.uefa.com/imgml/TP/players/1/2004/324x324/31587.jpg
94942;Ishmael;Addo;Ishmael Addo;Addo;Ishmael Addo;GHA;FORWARD;;39.0;1982-12-30;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/94942.jpg
56006;Erez;Mesika;Erez Mesika;Mesika;Erez Mesika;ISR;MIDFIELDER;;42.0;1979-12-20;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/56006.jpg
51309;Yiasoumi;Yiasemakis;Yiasoumi Yiasemakis;Yiasemakis;Yiasoumi Yiasemakis;CYP;FORWARD;UNKNOWN;46.0;1975-05-31;;;https://img.uefa.com/imgml/TP/players/1/2004/324x324/51309.jpg
